ip,eventtimestamp,devicetype,event_type,product_type,userid,globalseq,prevglobalseq
66.249.1.204,1661891667237,tablet,home_page,N/A,17959980,3068040,3068039
66.249.1.204,1661891667237,tablet,product_catalog,N/A,17959980,3068041,3068040
66.249.1.204,1661891667237,tablet,home_page,N/A,17959980,3068042,3068041
66.249.1.204,1661891667237,tablet,product_catalog,N/A,17959980,3068043,3068042
66.249.1.204,1661891667237,tablet,product_detail,cd players,17959980,3068044,3068043
66.249.1.204,1661891667237,tablet,product_catalog,N/A,17959980,3068045,3068044
66.249.1.204,1661891667237,tablet,product_detail,cell phones,17959980,3068046,3068045
66.249.1.204,1661891667237,tablet,product_catalog,N/A,17959980,3068047,3068046
66.249.1.204,1661891667238,tablet,product_detail,soundbars,17959980,3068048,3068047
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068049,3068048
66.249.1.204,1661891667238,tablet,home_page,N/A,17959980,3068050,3068049
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068051,3068050
66.249.1.204,1661891667238,tablet,home_page,N/A,17959980,3068052,3068051
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068053,3068052
66.249.1.204,1661891667238,tablet,home_page,N/A,17959980,3068054,3068053
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068055,3068054
66.249.1.204,1661891667238,tablet,product_detail,ear phones,17959980,3068056,3068055
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068057,3068056
66.249.1.204,1661891667238,tablet,home_page,N/A,17959980,3068058,3068057
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068059,3068058
66.249.1.204,1661891667238,tablet,product_detail,laptops,17959980,3068060,3068059
66.249.1.204,1661891667238,tablet,add_to_cart,laptops,17959980,3068061,3068060
66.249.1.204,1661891667238,tablet,remove_from_cart,laptops,17959980,3068062,3068061
66.249.1.204,1661891667238,tablet,product_detail,video games,17959980,3068063,3068062
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068064,3068063
66.249.1.204,1661891667238,tablet,product_detail,cell phones,17959980,3068065,3068064
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068066,3068065
66.249.1.204,1661891667238,tablet,product_detail,AirPods,17959980,3068067,3068066
66.249.1.204,1661891667238,tablet,add_to_cart,AirPods,17959980,3068068,3068067
66.249.1.204,1661891667238,tablet,remove_from_cart,AirPods,17959980,3068069,3068068
66.249.1.204,1661891667238,tablet,product_detail,soundbars,17959980,3068070,3068069
66.249.1.204,1661891667238,tablet,add_to_cart,soundbars,17959980,3068071,3068070
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068072,3068071
66.249.1.204,1661891667238,tablet,product_detail,soundbars,17959980,3068073,3068072
66.249.1.204,1661891667238,tablet,add_to_cart,soundbars,17959980,3068074,3068073
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068075,3068074
66.249.1.204,1661891667238,tablet,product_detail,soundbars,17959980,3068076,3068075
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068077,3068076
66.249.1.204,1661891667238,tablet,home_page,N/A,17959980,3068078,3068077
66.249.1.204,1661891667238,tablet,product_catalog,N/A,17959980,3068079,3068078
66.249.1.204,1661891667238,tablet,product_detail,cameras,17959980,3068080,3068079
66.249.1.204,1661891667238,tablet,add_to_cart,cameras,17959980,3068081,3068080
66.249.1.204,1661891667238,tablet,order,cameras,17959980,3068082,3068081
66.249.1.204,1661891667238,tablet,order_checkout,cameras,17959980,3068083,3068082
66.249.1.204,1661891667238,tablet,,,17959980,3068084,3068083
66.249.1.212,1661891667241,computer,product_catalog,N/A,17960634,3068086,3068085
66.249.1.212,1661891667241,computer,home_page,N/A,17960634,3068087,3068086
66.249.1.212,1661891667241,computer,product_catalog,N/A,17960634,3068088,3068087
66.249.1.212,1661891667242,computer,product_detail,soundbars,17960634,3068089,3068088
66.249.1.212,1661891667242,computer,product_catalog,N/A,17960634,3068090,3068089
66.249.1.212,1661891667242,computer,home_page,N/A,17960634,3068091,3068090
66.249.1.212,1661891667242,computer,product_catalog,N/A,17960634,3068092,3068091
66.249.1.212,1661891667242,computer,product_detail,video games,17960634,3068093,3068092
66.249.1.212,1661891667242,computer,add_to_cart,video games,17960634,3068094,3068093
66.249.1.212,1661891667242,computer,order,video games,17960634,3068095,3068094
66.249.1.212,1661891667242,computer,remove_from_cart,video games,17960634,3068096,3068095
66.249.1.212,1661891667242,computer,product_catalog,N/A,17960634,3068097,3068096
66.249.1.212,1661891667242,computer,product_detail,laptops,17960634,3068098,3068097
66.249.1.212,1661891667242,computer,add_to_cart,laptops,17960634,3068099,3068098
66.249.1.212,1661891667242,computer,order,laptops,17960634,3068100,3068099
66.249.1.212,1661891667242,computer,order_checkout,laptops,17960634,3068101,3068100
66.249.1.212,1661891667242,computer,,,17960634,3068102,3068101
66.249.1.202,1661891667317,computer,home_page,N/A,17961767,3068103,3068102
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068104,3068103
66.249.1.202,1661891667317,computer,product_detail,laptops,17961767,3068105,3068104
66.249.1.202,1661891667317,computer,add_to_cart,laptops,17961767,3068106,3068105
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068107,3068106
66.249.1.202,1661891667317,computer,product_detail,soundbars,17961767,3068108,3068107
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068109,3068108
66.249.1.202,1661891667317,computer,home_page,N/A,17961767,3068110,3068109
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068111,3068110
66.249.1.202,1661891667317,computer,product_detail,cell phones,17961767,3068112,3068111
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068113,3068112
66.249.1.202,1661891667317,computer,product_detail,laptops,17961767,3068114,3068113
66.249.1.202,1661891667317,computer,add_to_cart,laptops,17961767,3068115,3068114
66.249.1.202,1661891667317,computer,order,laptops,17961767,3068116,3068115
66.249.1.202,1661891667317,computer,remove_from_cart,laptops,17961767,3068117,3068116
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068118,3068117
66.249.1.202,1661891667317,computer,product_detail,cell phones,17961767,3068119,3068118
66.249.1.202,1661891667317,computer,add_to_cart,cell phones,17961767,3068120,3068119
66.249.1.202,1661891667317,computer,remove_from_cart,cell phones,17961767,3068121,3068120
66.249.1.202,1661891667317,computer,product_detail,ear phones,17961767,3068122,3068121
66.249.1.202,1661891667317,computer,add_to_cart,ear phones,17961767,3068123,3068122
66.249.1.202,1661891667317,computer,remove_from_cart,ear phones,17961767,3068124,3068123
66.249.1.202,1661891667317,computer,product_catalog,N/A,17961767,3068125,3068124
66.249.1.202,1661891667317,computer,home_page,N/A,17961767,3068126,3068125
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068127,3068126
66.249.1.202,1661891667318,computer,product_detail,video games,17961767,3068128,3068127
66.249.1.202,1661891667318,computer,add_to_cart,video games,17961767,3068129,3068128
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068130,3068129
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068131,3068130
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068132,3068131
66.249.1.202,1661891667318,computer,product_detail,cameras,17961767,3068133,3068132
66.249.1.202,1661891667318,computer,add_to_cart,cameras,17961767,3068134,3068133
66.249.1.202,1661891667318,computer,remove_from_cart,cameras,17961767,3068135,3068134
66.249.1.202,1661891667318,computer,product_detail,laptops,17961767,3068136,3068135
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068137,3068136
66.249.1.202,1661891667318,computer,product_detail,cameras,17961767,3068138,3068137
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068139,3068138
66.249.1.202,1661891667318,computer,product_detail,video games,17961767,3068140,3068139
66.249.1.202,1661891667318,computer,add_to_cart,video games,17961767,3068141,3068140
66.249.1.202,1661891667318,computer,order,video games,17961767,3068142,3068141
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068143,3068142
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068144,3068143
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068145,3068144
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068146,3068145
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068147,3068146
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068148,3068147
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068149,3068148
66.249.1.202,1661891667318,computer,product_detail,AirPods,17961767,3068150,3068149
66.249.1.202,1661891667318,computer,add_to_cart,AirPods,17961767,3068151,3068150
66.249.1.202,1661891667318,computer,order,AirPods,17961767,3068152,3068151
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068153,3068152
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068154,3068153
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068155,3068154
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068156,3068155
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068157,3068156
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068158,3068157
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068159,3068158
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068160,3068159
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068161,3068160
66.249.1.202,1661891667318,computer,product_detail,laptops,17961767,3068162,3068161
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068163,3068162
66.249.1.202,1661891667318,computer,home_page,N/A,17961767,3068164,3068163
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068165,3068164
66.249.1.202,1661891667318,computer,product_detail,ear phones,17961767,3068166,3068165
66.249.1.202,1661891667318,computer,add_to_cart,ear phones,17961767,3068167,3068166
66.249.1.202,1661891667318,computer,remove_from_cart,ear phones,17961767,3068168,3068167
66.249.1.202,1661891667318,computer,product_detail,laptops,17961767,3068169,3068168
66.249.1.202,1661891667318,computer,add_to_cart,laptops,17961767,3068170,3068169
66.249.1.202,1661891667318,computer,remove_from_cart,laptops,17961767,3068171,3068170
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068172,3068171
66.249.1.202,1661891667318,computer,product_detail,cameras,17961767,3068173,3068172
66.249.1.202,1661891667318,computer,add_to_cart,cameras,17961767,3068174,3068173
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068175,3068174
66.249.1.202,1661891667318,computer,product_detail,ear phones,17961767,3068176,3068175
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068177,3068176
66.249.1.202,1661891667318,computer,product_detail,AirPods,17961767,3068178,3068177
66.249.1.202,1661891667318,computer,add_to_cart,AirPods,17961767,3068179,3068178
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068180,3068179
66.249.1.202,1661891667318,computer,product_detail,cameras,17961767,3068181,3068180
66.249.1.202,1661891667318,computer,add_to_cart,cameras,17961767,3068182,3068181
66.249.1.202,1661891667318,computer,order,cameras,17961767,3068183,3068182
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068184,3068183
66.249.1.202,1661891667318,computer,product_detail,cell phones,17961767,3068185,3068184
66.249.1.202,1661891667318,computer,add_to_cart,cell phones,17961767,3068186,3068185
66.249.1.202,1661891667318,computer,product_catalog,N/A,17961767,3068187,3068186
66.249.1.202,1661891667318,computer,product_detail,laptops,17961767,3068188,3068187
66.249.1.202,1661891667318,computer,add_to_cart,laptops,17961767,3068189,3068188
66.249.1.202,1661891667318,computer,remove_from_cart,laptops,17961767,3068190,3068189
66.249.1.202,1661891667319,computer,product_detail,AirPods,17961767,3068191,3068190
66.249.1.202,1661891667319,computer,add_to_cart,AirPods,17961767,3068192,3068191
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068193,3068192
66.249.1.202,1661891667319,computer,product_detail,cameras,17961767,3068194,3068193
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068195,3068194
66.249.1.202,1661891667319,computer,home_page,N/A,17961767,3068196,3068195
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068197,3068196
66.249.1.202,1661891667319,computer,home_page,N/A,17961767,3068198,3068197
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068199,3068198
66.249.1.202,1661891667319,computer,home_page,N/A,17961767,3068200,3068199
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068201,3068200
66.249.1.202,1661891667319,computer,home_page,N/A,17961767,3068202,3068201
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068203,3068202
66.249.1.202,1661891667319,computer,product_detail,soundbars,17961767,3068204,3068203
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068205,3068204
66.249.1.202,1661891667319,computer,product_detail,cd players,17961767,3068206,3068205
66.249.1.202,1661891667319,computer,add_to_cart,cd players,17961767,3068207,3068206
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068208,3068207
66.249.1.202,1661891667319,computer,home_page,N/A,17961767,3068209,3068208
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068210,3068209
66.249.1.202,1661891667319,computer,product_detail,AirPods,17961767,3068211,3068210
66.249.1.202,1661891667319,computer,product_catalog,N/A,17961767,3068212,3068211
66.249.1.202,1661891667319,computer,product_detail,cell phones,17961767,3068213,3068212
66.249.1.202,1661891667319,computer,add_to_cart,cell phones,17961767,3068214,3068213
66.249.1.202,1661891667319,computer,remove_from_cart,cell phones,17961767,3068215,3068214
66.249.1.202,1661891667319,computer,,,17961767,3068216,3068215
66.249.1.221,1661891667386,tablet,home_page,N/A,17962862,3068217,3067936
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068218,3068217
66.249.1.221,1661891667387,tablet,product_detail,cd players,17962862,3068219,3068218
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068220,3068219
66.249.1.221,1661891667387,tablet,home_page,N/A,17962862,3068221,3068220
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068222,3068221
66.249.1.221,1661891667387,tablet,home_page,N/A,17962862,3068223,3068222
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068224,3068223
66.249.1.221,1661891667387,tablet,product_detail,cd players,17962862,3068225,3068224
66.249.1.221,1661891667387,tablet,add_to_cart,cd players,17962862,3068226,3068225
66.249.1.221,1661891667387,tablet,order,cd players,17962862,3068227,3068226
66.249.1.221,1661891667387,tablet,remove_from_cart,cd players,17962862,3068228,3068227
66.249.1.221,1661891667387,tablet,product_detail,cell phones,17962862,3068229,3068228
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068230,3068229
66.249.1.221,1661891667387,tablet,home_page,N/A,17962862,3068231,3068230
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068232,3068231
66.249.1.221,1661891667387,tablet,product_detail,video games,17962862,3068233,3068232
66.249.1.221,1661891667387,tablet,add_to_cart,video games,17962862,3068234,3068233
66.249.1.221,1661891667387,tablet,remove_from_cart,video games,17962862,3068235,3068234
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068236,3068235
66.249.1.221,1661891667387,tablet,product_detail,video games,17962862,3068237,3068236
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068238,3068237
66.249.1.221,1661891667387,tablet,home_page,N/A,17962862,3068239,3068238
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068240,3068239
66.249.1.221,1661891667387,tablet,product_detail,cell phones,17962862,3068241,3068240
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068242,3068241
66.249.1.221,1661891667387,tablet,product_detail,AirPods,17962862,3068243,3068242
66.249.1.221,1661891667387,tablet,add_to_cart,AirPods,17962862,3068244,3068243
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068245,3068244
66.249.1.221,1661891667387,tablet,product_detail,ear phones,17962862,3068246,3068245
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068247,3068246
66.249.1.221,1661891667387,tablet,home_page,N/A,17962862,3068248,3068247
66.249.1.221,1661891667387,tablet,product_catalog,N/A,17962862,3068249,3068248
